"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Learning for Short-Term Prediction of Available Bikes on Bike-Sharing Stations","E. Collini; P. Nesi; G. Pantaleo","Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Firenze, Italy; Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Firenze, Italy; Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Firenze, Italy","IEEE Access","14 Sep 2021","2021","9","","124337","124347","Bike-sharing is adopted as a valid option replacing traditional public transports since they are eco-friendly, prevent traffic congestions, reduce any possible risk of social contacts which happen mostly on public means. However, some problems may occur such as the irregular distribution of bikes on related stations/racks/areas, and the difficulty of knowing in advance what the rack status will be like, or predicting if there will be bikes available in a specific bike-station at a certain time of the day, or if there will be a free slot to leave the rented bike. Thus, providing predictions can be useful to improve the service quality, especially in those cases where bike racks are used for e-bikes, which need to be recharged. This paper compares the state-of-the-art techniques to predict the number of available bikes and free bike-slots in bike-sharing stations (i.e., bike racks). To this end, a set of features and predictive models were compared to identify the best models and predictors for short-term predictions, namely of 15, 30, 45, and 60 minutes. The study has demonstrated that deep learning and in particular Bidirectional Long Short-Term Memory networks (Bi-LSTM) offers a robust approach for the implementation of reliable and fast predictions of available bikes, even with a limited amount of historical data. This paper has also reported an analysis of feature relevance based on SHAP that demonstrated the validity of the model for different cluster behaviours. Both solution and its validation were derived by using data collected in bike-stations in the cities of Siena and Pisa (Italy), in the context of Sii-Mobility National Research Project on Mobility and Transport and Snap4City Smart City IoT infrastructure.","2169-3536","","10.1109/ACCESS.2021.3110794","Ministero dellIstruzione dellUniversit e della Ricerca(grant numbers:Sii-Mobility SCN112); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9530580","Available bikes prediction;bike-sharing;deep learning;machine learning;prediction models;smart city","Radio frequency;Predictive models;Humidity;Deep learning;Wind speed;Biological system modeling;Support vector machines","bicycles;deep learning (artificial intelligence);recurrent neural nets;traffic engineering computing","short-term prediction;bike-sharing stations;public transports;rented bike;bike racks;e-bikes;free bike-slots;predictive models;bidirectional long short-term memory networks;time 15.0 min;time 30.0 min;time 45.0 min;time 60.0 min","","8","","43","CCBY","7 Sep 2021","","","IEEE","IEEE Journals"
"Efficient Algorithms for Kernel Aggregation Queries","T. N. Chan; L. H. U; R. Cheng; M. L. Yiu; S. Mittal","Department of Computer Science, The University of Hong Kong, Hong Kong; Department of Computer and Information Science, State Key Laboratory of Internet of Things for Smart City, University of Macau, Taipa, Macau; Department of Computer Science, The University of Hong Kong, Hong Kong; Department of Computing, Hong Kong Polytechnic Univertiy, Hong Kong; Department of Computer Science, The University of Hong Kong, Hong Kong","IEEE Transactions on Knowledge and Data Engineering","29 Apr 2022","2022","34","6","2726","2739","Kernel functions support a broad range of applications that require tasks like density estimation, classification, regression or outlier detection. For these tasks, a common online operation is to compute the weighted aggregation of kernel function values with respect to a set of points. However, scalable aggregation methods are still unknown for typical kernel functions (e.g., Gaussian kernel, polynomial kernel, sigmoid kernel and additive kernels) and weighting schemes. In this paper, we propose a novel and effective bounding technique, by leveraging index structures, to speed up the computation of kernel aggregation. In addition, we extend our technique to additive kernel functions, including $\chi ^2$χ2, intersection, JS and Hellinger kernels, which are widely used in different communities, e.g., computer vision, medical science, Geoscience etc. To handle the additive kernel functions, we further develop the novel and effective bound functions to efficiently evaluate the kernel aggregation. Experimental studies on many real datasets reveal that our proposed solution KARL achieves at least one order of magnitude speedup over the state-of-the-art for different types of kernel functions.","1558-2191","","10.1109/TKDE.2020.3018376","National Key Research and Development Plan of China(grant numbers:2019YFB2102100); Research Grants Council of Hong Kong(grant numbers:HKU 17229116,106150091,17205115); University of Hong Kong(grant numbers:104004572,102009508,104004129); Innovation and Technology Commission of Hong Kong(grant numbers:ITF project MRP/029/18); Science and Technology Development Fund, Macau SAR(grant numbers:0015/2019/AKP,SKL-IOTSC-2018-2020); University of Macau(grant numbers:MYRG2019-00119-FST); Hong Kong RGC(grant numbers:GRF 152050/19E); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9172120","KARL;Kernel functions;lower and upper bounds","Kernel;Additives;Support vector machines;Libraries;Estimation;Machine learning;Indexes","computer vision;Gaussian processes;pattern classification;polynomials;query processing;support vector machines","kernel aggregation queries;regression;weighted aggregation;kernel function values;scalable aggregation methods;typical kernel functions;Gaussian kernel;polynomial kernel;sigmoid kernel;additive kernels;additive kernel functions;Hellinger kernels;effective bound functions","","2","","58","IEEE","20 Aug 2020","","","IEEE","IEEE Journals"
"Deep-Learning-Driven Proactive Maintenance Management of IoT-Empowered Smart Toilet","E. W. K. See-To; X. Wang; K. -Y. Lee; M. -L. Wong; H. -N. Dai","Department of Computing and Decision Sciences, Lingnan University, Tuen Mun, Hong Kong; Department of Computing and Decision Sciences, Lingnan University, Tuen Mun, Hong Kong; Department of Computing and Decision Sciences, Lingnan University, Tuen Mun, Hong Kong; Department of Computing and Decision Sciences, Lingnan University, Tuen Mun, Hong Kong; Lingnan University, Tuen Mun, Hong Kong","IEEE Internet of Things Journal","23 Jan 2023","2023","10","3","2417","2429","The recent proliferation of Internet of Things (IoT) sensors has driven a myriad of industrial and urban applications. Through analyzing massive data collected by these sensors, the proactive maintenance management can be achieved such that the maintenance schedule of the installed equipment can be optimized. Despite recent progress in proactive maintenance management in industrial scenarios, there are few studies on proactive maintenance management in urban informatics. In this article, we present an integrated framework of IoT and cloud computing platform for the proactive maintenance management in smart city. Our framework consists of: 1) an IoT monitoring system for collecting time-series data of operating and ambient conditions of the equipment and 2) a hybrid deep learning model, namely, convolutional bidirectional long short-term memory (CBLM) model for forecasting the operating and ambient conditions based on the collected time-series data. In addition, we also develop a naïve Bayes classifier to detect abnormal operating and ambient conditions and assist management personnel in scheduling maintenance tasks. To evaluate our framework, we deployed the IoT system in a Hong Kong public toilet, which is the first application of proactive maintenance management for a public hygiene and sanitary facility to the best of our knowledge. We collected the sensed data more than 33 days (808 h) in this real system. Extensive experiments on the collected data demonstrated that our proposed CBLM outperformed six traditional machine learning algorithms.","2327-4662","","10.1109/JIOT.2022.3211889","LEO Dr. David P. Chan Institute of Data Science, Lingnan University; Innovation and Technology Commission—The Government of the Hong Kong Special Administrative Region; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9917480","Cloud computing;convolutional neural network (CNN);deep learning;Internet of Things (IoT);long short-term memory (LSTM);machine learning;proactive maintenance management","Data models;Personnel;Maintenance management;Task analysis;Sensors;Production;Predictive models","cloud computing;computer network security;deep learning (artificial intelligence);Internet of Things;maintenance engineering;pattern classification;recurrent neural nets;smart cities;time series","CBLM;cloud computing platform;convolutional bidirectional long short-term memory;deep-learning-driven proactive maintenance management;IoT-empowered smart toilet;machine learning algorithms;scheduling maintenance tasks;time-series data","","","","58","IEEE","12 Oct 2022","","","IEEE","IEEE Journals"
"A Hybrid Prediction Method for Realistic Network Traffic With Temporal Convolutional Network and LSTM","J. Bi; X. Zhang; H. Yuan; J. Zhang; M. Zhou","Faculty of Information Technology, School of Software Engineering, Beijing University of Technology, Beijing, China; Faculty of Information Technology, School of Software Engineering, Beijing University of Technology, Beijing, China; School of Automation Science and Electrical Engineering, Beihang University, Beijing, China; Department of Computer Science, Lyle School of Engineering, Southern Methodist University, Dallas, TX, USA; Department of Electrical and Computer Engineering, New Jersey Institute of Technology, Newark, NJ, USA","IEEE Transactions on Automation Science and Engineering","4 Jul 2022","2022","19","3","1869","1879","Accurate and real-time prediction of network traffic can not only help system operators allocate resources rationally according to their actual business needs but also help them assess the performance of a network and analyze its health status. In recent years, neural networks have been proved suitable to predict time series data, represented by the model of a long short-term memory (LSTM) neural network and a temporal convolutional network (TCN). This article proposes a novel hybrid prediction method named SG and TCN-based LSTM (ST-LSTM) for such network traffic prediction, which synergistically combines the power of the Savitzky–Golay (SG) filter, the TCN, as well as the LSTM. ST-LSTM employs a three-phase end-to-end methodology serving time series prediction. It first eliminates noise in raw data using the SG filter, then extracts short-term features from sequences applying the TCN, and then captures the long-term dependence in the data exploiting the LSTM. Experimental results over real-world datasets demonstrate that the proposed ST-LSTM outperforms state-of-the-art algorithms in terms of prediction accuracy. Note to Practitioners—This work considers real-time and high-accuracy prediction of network traffic. It is highly important to well predict network traffic by capturing long-term dependence and effectively extracting high- and low-frequency information from time series data. Yet, it is a big challenge to achieve it because there are unstable characteristics and strong nonlinear features in the network traffic due to continuous expansion of network scale and fast emergence of new services. Current prediction methods usually have oversimplified theoretical assumptions, need significant time and memory, or suffer problems of gradient disappearance or early convergence. Thus, they fail to effectively capture the nonlinear characteristics of large-scale network sequences. This work proposes a hybrid prediction method named SG and TCN-based LSTM (ST-LSTM), which integrates the merits of the Savitzky–Golay filter, the temporal convolutional network (TCN), and the long short-term memory (LSTM), serving as smoothing time series, capturing short-term local features, and capturing long-term dependence, respectively. Experimental results based on the real-life dataset demonstrate that it achieves better prediction accuracy than its state-of-the-art peers, including the TCN and the LSTM. It can be readily implemented and deployed in many real-life industrial areas including smart city, edge computing, cloud computing, and data centers.","1558-3783","","10.1109/TASE.2021.3077537","Major Science and Technology Program for Water Pollution Control and Treatment of China(grant numbers:2018ZX07111005); National Natural Science Foundation of China (NSFC)(grant numbers:62073005,61802015); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9439149","Long short-term memory (LSTM);machine learning;network traffic prediction;Savitzky–Golay (SG) filter;temporal convolutional network (TCN)","Predictive models;Time series analysis;Feature extraction;Deep learning;Load modeling;Task analysis;Support vector machines","cloud computing;computer centres;prediction theory;recurrent neural nets;telecommunication computing;telecommunication traffic;time series","realistic network traffic;temporal convolutional network;time series data;long short-term memory neural network;TCN;hybrid prediction method;SG;Savitzky-Golay filter;ST-LSTM;large-scale network sequences;short-term local features;Savitzky-Golay;cloud computing;edge computing;smart city;data centers","","28","","60","IEEE","21 May 2021","","","IEEE","IEEE Journals"
"6G Connected Vehicle Framework to Support Intelligent Road Maintenance Using Deep Learning Data Fusion","M. Hijji; R. Iqbal; A. Kumar Pandey; F. Doctor; C. Karyotis; W. Rajeh; A. Alshehri; F. Aradah","Faculty of Computers and Information Technology, University of Tabuk, Tabuk, Saudi Arabia; College of Engineering and IT, University of Dubai, Dubai, United Arab Emirates; Interactive Coventry Ltd., Coventry, U.K; Centre for Computational Intelligence, School of Computer Science and Electronic Engineering, University of Essex, Colchester, U.K.; Interactive Coventry Ltd., Coventry, U.K; Faculty of Computers and Information Technology, University of Tabuk, Tabuk, Saudi Arabia; Department of Computer Science, Applied College, University of Tabuk, Tabuk, Saudi Arabia; Centre for Computational Intelligence, School of Computer Science and Electronic Engineering, University of Essex, Colchester, U.K.","IEEE Transactions on Intelligent Transportation Systems","7 Jul 2023","2023","24","7","7726","7735","The growth of IoT, edge and mobile Artificial Intelligence (AI) is supporting urban authorities exploit the wealth of information collected by Connected and Autonomous Vehicles (CAV), to drive the development of transformative intelligent transport applications for addressing smart city challenges. A critical challenge is timely and efficient road infrastructure maintenance. This paper proposes an intelligent hierarchical framework for road infrastructure maintenance that exploits the latest developments in 6G communication technologies, deep learning techniques, and mobile edge AI training approaches. The proposed framework abides with the stringent requirements of training efficient machine learning applications for CAV, and is able to exploit the vast numbers of CAVs forecasted to be present on future road networks. At the core of our framework is a novel Convolution Neural Networks (CNN) model which fuses imagery and sensory data to perform pothole detection. Experiments show the proposed model can achieve state of the art performance in comparison to existing approaches while being simple, cost-effective and computationally efficient to deploy. The proposed system can form part of a federated learning framework for facilitating large scale real-time road surface condition monitoring and support adaptive resource allocation for road infrastructure maintenance.","1558-0016","","10.1109/TITS.2023.3235151","Deanship of Scientific Research at the University of Tabuk(grant numbers:0195-1442-S); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10021225","6G;deep learning;mobile edge intelligence;pothole detection;federated learning;intelligent transportation systems","Roads;Maintenance engineering;Data models;Computational modeling;6G mobile communication;Training;Smart phones","5G mobile communication;6G mobile communication;artificial intelligence;condition monitoring;convolutional neural nets;deep learning (artificial intelligence);intelligent transportation systems;Internet of Things;learning (artificial intelligence);neural nets;object detection;resource allocation;road vehicles;roads;sensor fusion;smart cities;traffic engineering computing","6G communication technologies;6G Connected vehicle framework;CAV;deep learning data fusion;deep learning techniques;efficient road infrastructure maintenance;federated learning framework;framework abides;future road networks;intelligent hierarchical framework;intelligent road maintenance;mobile edge AI training approaches;novel Convolution Neural Networks model;scale real-time road surface condition monitoring;sensory data;smart city challenges;support adaptive resource allocation;training efficient machine;transformative intelligent transport applications;urban authorities","","3","","60","IEEE","18 Jan 2023","","","IEEE","IEEE Journals"
"ST-Bikes: Predicting Travel-Behaviors of Sharing-Bikes Exploiting Urban Big Data","J. Chai; J. Song; H. Fan; Y. Xu; L. Zhang; B. Guo; Y. Xu","College of Computer Science, Sichuan University, Chengdu, China; Department of Civil and Environment Engineering, Imperial College London, London, U.K.; Department of Natural Sciences, Imperial College London, London, U.K.; SULON AI Laboratory, Nanjing, China; College of Computer Science, Sichuan University, Chengdu, China; College of Computer Science, Sichuan University, Chengdu, China; H. K. AI Information Laboratory, Hong Kong Science Park, Hong Kong","IEEE Transactions on Intelligent Transportation Systems","7 Jul 2023","2023","24","7","7676","7686","With the development of the modern smart city, sharing-bikes require behaviors prediction for grid-level areas which is essential for intelligent transportation systems. A model which can predict bike sharing demand behaviours accurately can allocate sharing-bikes in advance to satisfy travel demands alongside saving energy, reducing traffic, cutting down waste for those sharing-bikes companies putting excessive sharing-bikes in unsaturated demand areas. In this paper, we abandon the traditional time series prediction method and use a more efficient deep learning method to solve the traffic forecasting problem. Moreover, instead of considering spatial relation and temporal relation relatively, we produced a deep multi-view spatial-temporal network to combine them into one prediction model framework. In the experimental section, we investigate in the experiment on enormous amount of real sharing-bikes application use data in the core region of Beijing to test the performance of the model framework with a 1 km  $\times $  1 km grid-level scale and compare it with other existing machine learning approaches and prediction models. And the 4G/5G/6G communication technology facilitate the real-time control of the space-time locations of sharing bikes dynamically. Thus, it provides the basis for high-frequency analysis of space-time patterns, especially supported by the 6G large-scale application in the future.","1558-0016","","10.1109/TITS.2022.3197778","National Natural Science Foundation of China(grant numbers:62172061); National Key Research and Development Project(grant numbers:2020YFB1711800,2020YFB1707900); Sichuan Province Science and Technology Support Program(grant numbers:2021-YFG0152,2021YFG0025,2020YFG0479,2020YFG0322,2020GFW035,2020GFW033); Research and Development Project of Chengdu City(grant numbers:2019-YF05-01790-GX); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9861705","Sharing-bikes prediction;ITS;deep learning;multi-view;spatial-temporal feature;travel-behaviors 4G/5G/6G communication","Predictive models;Data models;Roads;Urban areas;Time series analysis;Meteorology;Public transportation","5G mobile communication;6G mobile communication;bicycles;Big Data;deep learning (artificial intelligence);intelligent transportation systems;road traffic;smart cities;traffic engineering computing;transportation","4G communication;5G communication;6G communication;deep learning;deep multiview spatial-temporal network;grid-level areas;high-frequency analysis;intelligent transportation systems;prediction model framework;sharing-bikes application;sharing-bikes companies;size 1.0 km;smart city;space-time patterns;spatial relation;ST-bikes;temporal relation;traffic forecasting problem;travel demands;travel-behaviors prediction;unsaturated demand areas;urban Big Data","","","","57","IEEE","18 Aug 2022","","","IEEE","IEEE Journals"
"Digital Twins From Smart Manufacturing to Smart Cities: A Survey","G. Mylonas; A. Kalogeras; G. Kalogeras; C. Anagnostopoulos; C. Alexakos; L. Muñoz","Industrial Systems Institute, Athena Research and Innovation Center, Patras, Greece; Industrial Systems Institute, Athena Research and Innovation Center, Patras, Greece; Industrial Systems Institute, Athena Research and Innovation Center, Patras, Greece; Industrial Systems Institute, Athena Research and Innovation Center, Patras, Greece; Industrial Systems Institute, Athena Research and Innovation Center, Patras, Greece; Department of Communications Engineering, University of Cantabria, Santander, Spain","IEEE Access","27 Oct 2021","2021","9","","143222","143249","Digital twins are quickly becoming a popular tool in several domains, taking advantage of recent advancements in the Internet of Things, Machine Learning and Big Data, while being used by both the industry sector and the research community. In this paper, we review the current research landscape as regards digital twins in the field of smart cities, while also attempting to draw parallels with the application of digital twins in Industry 4.0. Although digital twins have received considerable attention in the Industrial Internet of Things domain, their utilization in smart cities has not been as popular thus far. We discuss here the open challenges in the field and argue that digital twins in smart cities should be treated differently and be considered as cyber-physical “systems of systems”, due to the vastly different system size, complexity and requirements, when compared to other recent applications of digital twins. We also argue that researchers should utilize established tools and methods of the smart city community, such as co-creation, to better handle the specificities of this domain in practice.","2169-3536","","10.1109/ACCESS.2021.3120843","Project “I3T—Innovative Application of Industrial Internet of Things (IIoT) in Smart Environments” (MIS 5002434) implemented under the “Action for the Strategic Development on the Research and Technological Sector,”; Operational Programme “Competitiveness, Entrepreneurship and Innovation”(grant numbers:NSRF 2014–2020); Greece and the European Union (European Regional Development Fund); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9576739","Digital twin;smart cities;industry 4.0;society 5.0;IoT;smart manufacturing;cyber-physical systems;open challenges","Digital twin;Smart cities;Smart manufacturing;Tools;Technological innovation;Real-time systems;Production","Big Data;cyber-physical systems;Internet of Things;learning (artificial intelligence);production engineering computing;smart cities","smart cities;digital twins;smart manufacturing;Internet of Things;machine learning;Big Data;Industry 4.0;cyber-physical","","57","","147","CCBY","15 Oct 2021","","","IEEE","IEEE Journals"
"AttentionCode: Ultra-Reliable Feedback Codes for Short-Packet Communications","Y. Shao; E. Ozfatura; A. G. Perotti; B. M. Popović; D. Gündüz","State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, Taipa, China; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.; Radio Transmission Technology Laboratory, Huawei Technologies Sweden AB, Kista, Sweden; Radio Transmission Technology Laboratory, Huawei Technologies Sweden AB, Kista, Sweden; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.","IEEE Transactions on Communications","15 Aug 2023","2023","71","8","4437","4452","Ultra-reliable short-packet communication is a major challenge in future wireless networks with critical applications. To achieve ultra-reliable communications beyond 99.999%, this paper envisions a new interaction-based communication paradigm that exploits feedback from the receiver. We present AttentionCode, a new class of feedback codes leveraging deep learning (DL) technologies. The underpinnings of AttentionCode are three architectural innovations: AttentionNet, input restructuring, and adaptation to fading channels, accompanied by several training methods, including large-batch training, distributed learning, look-ahead optimizer, training-test signal-to-noise ratio (SNR) mismatch, and curriculum learning. The training methods can potentially be generalized to other wireless communication applications with machine learning. Numerical experiments verify that AttentionCode establishes a new state of the art among all DL-based feedback codes in both additive white Gaussian noise (AWGN) channels and fading channels. In AWGN channels with noiseless feedback, for example, AttentionCode achieves a block error rate (BLER) of 10−7 when the forward channel SNR is 0 dB for a block size of 50 bits, demonstrating the potential of AttentionCode to provide ultra-reliable short-packet communications.","1558-0857","","10.1109/TCOMM.2023.3280563","UKRI for the projects AIR (ERC-CoG, EP/X030806/1) and SONATA (EPSRCEP/W035960/1); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10138113","Ultra-reliable short-packet communications;feedback;deep learning;the attention mechanism","Codes;Signal to noise ratio;Receivers;Training;Noise measurement;Fading channels;Feedforward systems","","","","","","38","IEEE","29 May 2023","","","IEEE","IEEE Journals"
"Temporal Weighting Appearance-Aligned Network for Nighttime Video Retrieval","W. Ruan; Y. Tao; L. Ruan; X. Shu; Y. Qiao","Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; School of Foreign Languages and Literature, Wuhan University, Wuhan, China; Chongqing Institute of Green and Intelligent Technology, Chinese Academy of Sciences, Chongqing, China; Tencent Toutu Lab, Shenzhen, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China","IEEE Signal Processing Letters","29 Sep 2022","2022","29","","2008","2012","Video-based person re-identification (ReID) aims at re-identifying video sequences of a specified person from videos captured by disjoint cameras. Existing datasets and works on this task all focus on daytime scenarios and cannot adapt well to the nighttime scenarios, which is also of significant importance for practical applications. In this letter, we contribute a new dataset for nighttime video-based ReID, termed NIVIR, which contains 800 identities with over 228,000 images. NIVIR contains video shots under various lighting conditions, different weathers, and complex scenarios, which is consistent with the real nighttime outdoor surveillance. Furthermore, we propose a temporal weighting appearance-aligned network (TWAN) for nighttime video-based ReID, which is composed of a correlation-based appearance-aligned module (CAM) and a temporal weighting module (TWM). Specifically, CAM is proposed to reconstruct the adjacent feature maps to guarantee the appearance alignment between the central frame and its adjacent frames. TWM is designed to evaluate the frame quality of a tracklet and generate temporal weights to enhance the video representation. Extensive experiments conducted on our new NIVIR dataset demonstrate that the proposed TWAN outperforms the state-of-the-art methods. We believe that our NIVIR dataset and the comprehensive attempts for solving the nighttime ReID problem will push forward the development of the ReID research community.","1558-2361","","10.1109/LSP.2022.3207620","China Postdoctoral Science Foundation(grant numbers:2021M693288); National Nature Science Foundations of China(grant numbers:U20B2052); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9894684","Nighttime video retrieval;new benchmark;appearance alignment;temporal weighting","Task analysis;Cameras;Feature extraction;Convolution;Surveillance;Three-dimensional displays;Meteorology","cameras;feature extraction;image representation;image sequences;object detection;object tracking;video retrieval;video signal processing;video surveillance","temporal weighting appearance-aligned network;nighttime video retrieval;video-based person re-identification;video sequences;daytime scenarios;nighttime scenarios;nighttime video-based ReID;video shots;nighttime outdoor surveillance;correlation-based appearance-aligned module;temporal weighting module;appearance alignment;temporal weights;video representation;NIVIR dataset;nighttime ReID problem","","","","35","IEEE","19 Sep 2022","","","IEEE","IEEE Journals"
"Denoising Noisy Neural Networks: A Bayesian Approach With Compensation","Y. Shao; S. C. Liew; D. Gündüz","State Key Laboratory of Internet of Things for Smart City, University of Macau, Macau, China; Department of Information Engineering, The Chinese University of Hong Kong, Shatin, Hong Kong; Department of Electrical and Electronic Engineering, Imperial College London, London, U.K.","IEEE Transactions on Signal Processing","13 Jul 2023","2023","71","","2460","2474","Deep neural networks (DNNs) with noisy weights, which we refer to as noisy neural networks (NoisyNNs), arise from the training and inference of DNNs in the presence of noise. NoisyNNs emerge in many new applications, including the wireless transmission of DNNs, the efficient deployment or storage of DNNs in analog devices, and the truncation or quantization of DNN weights. This article studies a fundamental problem of NoisyNNs: how to reconstruct the DNN weights from their noisy manifestations. While prior works relied exclusively on the maximum likelihood (ML) estimation, this article puts forth a denoising approach to reconstruct DNNs with the aim of maximizing the inference accuracy of the reconstructed models. The superiority of our denoiser is rigorously proven in two small-scale problems, wherein we consider a quadratic neural network function and a shallow feedforward neural network, respectively. When applied to advanced learning tasks with modern DNN architectures, our denoiser exhibits significantly better performance than the ML estimator. Consider the average test accuracy of the denoised DNN model versus the weight variance to noise power ratio (WNR) performance. When denoising a noisy ResNet34 model arising from noisy inference, our denoiser outperforms ML estimation by up to 4.1 dB to achieve a test accuracy of 60%. When denoising a noisy ResNet18 model arising from noisy training, our denoiser outperforms ML estimation by 13.4 dB and 8.3 dB to achieve test accuracies of 60% and 80%, respectively.","1941-0476","","10.1109/TSP.2023.3290327","U.K. Research and Innovation; AIR(grant numbers:ERC-CoG,EP/X030806/1,SONATA EPSRC-EP/W035960/1); CUHK Direct(grant numbers:4055157); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10167840","Noisy neural network;denoiser;wireless transmission of neural networks;federated edge learning","Noise measurement;Training;Maximum likelihood estimation;Wireless communication;Neural networks;Estimation;Noise reduction","Bayes methods;deep learning (artificial intelligence);feedforward neural nets;maximum likelihood estimation;neural net architecture;signal denoising","Bayesian approach;deep neural networks;denoiser;denoising approach;DNN architectures;DNN weights;maximum likelihood estimation;ML estimation;noise power ratio performance;noisy neural networks;noisy weights;NoisyNNs;quadratic neural network function;ResNet18 model;ResNet34 model;shallow feedforward neural network","","","","49","IEEE","28 Jun 2023","","","IEEE","IEEE Journals"
"Short-Term Prediction of City Traffic Flow via Convolutional Deep Learning","S. Bilotta; E. Collini; P. Nesi; G. Pantaleo","Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Florence, Italy; Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Florence, Italy; Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Florence, Italy; Department of Information Engineering, Distributed Systems and Internet Technologies Laboratory, University of Florence, Florence, Italy","IEEE Access","2 Nov 2022","2022","10","","113086","113099","Nowadays, traffic management and sustainable mobility are central topics for intelligent transportation systems (ITS). Thanks to new technologies, it is possible to collect real-time data to monitor the traffic situation and contextual information by sensors. An important challenge in ITS is the ability to predict road traffic flow data. The short-term predictions (10-60 minutes) of traffic flow data is a complex nonlinear task that has been the subject of many research efforts in past few decades. Accessing traffic flow data is mandatory for a large number of applications that have to guarantee a high level of services such as traffic flow analysis, traffic flow reconstruction, which in their turn are used to compute predictions needed to perform what-if analysis, forecast routing, conditioned routing, predictions of pollutant, etc. This paper proposes a solution for short-term prediction of traffic flow data by using a architecture capable to exploit Convolutional Bidirectional Deep Long Short Term Memory neural networks (CONV-BI-LSTM). The solution adopts a different architecture and features, so as to overcome the state-of-the-art solutions and provides precise predictions addressing traffic flow data in cities, which are tendentially very noisy with respect to the ones measured in high-speed roads, the latter being the validation context for the majority of state-of-the-art solutions. The proposed solution has been developed and validated in the city context and data via Sii-Mobility, a smart city mobility and transport national project and it is currently in use in other contexts such as in Snap4City PCP EC, TRAFAIR CEF, and REPLICATE H2020 SCC1, and it is operative in those areas.","2169-3536","","10.1109/ACCESS.2022.3217240","Ministero dell?Istruzione, dell?Universit? e della Ricerca(grant numbers:SC112 Sii-Mobility); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9930774","Traffic flow;short-term predictions;machine learning;deep learning;CONV-BI-LSTM","Sensors;Road traffic;Predictive models;Deep learning;Neural networks;Real-time systems;Pollution measurement;Traffic control","convolutional neural nets;deep learning (artificial intelligence);intelligent transportation systems;recurrent neural nets;road traffic;traffic engineering computing;transportation","short-term prediction;city traffic flow;traffic management;road traffic flow data;traffic flow reconstruction;sustainable mobility;intelligent transportation systems;ITS;complex nonlinear task;CONV-BI-LSTM;convolutional bidirectional deep long short term memory neural networks;transport national project","","1","","64","CCBYNCND","26 Oct 2022","","","IEEE","IEEE Journals"
"Series Editorial: Design and Implementation of Devices, Circuits, and Systems","B. Fong; H. Kim; V. Sai","Chair of the System Biology and Biomedical Systems Technical Committee, IEEE Systems Council, USA; 5G and beyond network team, VTT Technical Research Centre of Finland, Finland; Visual and Machine Learning IP Team, Intel, CA, USA","IEEE Communications Magazine","17 May 2021","2021","59","4","124","124","The Design and Implementation of Devices, Circuits, and Systems Series attracts original articles that cover different application areas in technological advances and developments of communication devices, circuits and systems. The Series welcomes contributions from various industrial sectors such as healthcare, automotive, energy, agriculture, smart manufacturing, consumer electronics, smart city, VR/AR/ hologram, drone and consumer electronics.","1558-1896","","10.1109/MCOM.2021.9433523","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9433523","","Special sections and issues;Smart devices;Communications technology;Consumer electronics","","","","","","0","IEEE","17 May 2021","","","IEEE","IEEE Magazines"
